Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
846494,"5210 Main St, San Diego, IL 10463",San Diego,10463,IL,2,2,618,5905,1999,105,Multi-Family,Z468551,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/65351406_zpid/
1414445,"8770 Main St, San Francisco, FL 45720",San Francisco,45720,FL,6,2,1976,1775,1964,70,Apartment,Z618055,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/26504283_zpid/
1248043,"3459 Pine Rd, Los Angeles, IL 28141",Los Angeles,28141,IL,4,4,2192,1203,1982,56,Single Family,Z731341,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/55275682_zpid/
1067540,"4742 Elm St, Los Angeles, CA 46051",Los Angeles,46051,CA,3,2,2578,6302,1958,88,Apartment,Z509879,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/46069840_zpid/
857797,"8625 Maple Dr, San Diego, TX 45263",San Diego,45263,TX,5,1,3694,8820,1955,92,Single Family,Z965843,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/58233156_zpid/
396831,"7346 Oak Ave, San Francisco, IL 90781",San Francisco,90781,IL,3,4,3135,9158,1951,114,Apartment,Z800858,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/10404935_zpid/
329187,"7182 Pine Rd, Fresno, NY 39961",Fresno,39961,NY,4,1,3778,4516,2000,13,Townhouse,Z726873,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/19191228_zpid/
1257643,"6686 Main St, San Francisco, IL 41315",San Francisco,41315,IL,5,4,709,5357,1950,88,Multi-Family,Z252183,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/45311953_zpid/
358119,"7096 Main St, Fresno, NY 88240",Fresno,88240,NY,3,4,2456,6941,1972,5,Townhouse,Z344969,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30070862_zpid/
1360246,"3844 Pine Rd, Sacramento, IL 10497",Sacramento,10497,IL,1,1,2296,3109,1959,66,Townhouse,Z729485,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/36685659_zpid/
1452143,"9367 Elm St, San Diego, IL 93193",San Diego,93193,IL,5,2,2797,2687,1965,17,Condo,Z672760,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/66704722_zpid/
113001,"3181 Oak Ave, San Francisco, CA 35930",San Francisco,35930,CA,1,4,2282,4554,1994,77,Townhouse,Z744596,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/82379373_zpid/
936069,"8184 Pine Rd, San Diego, NY 77374",San Diego,77374,NY,2,2,2199,5597,1952,90,Multi-Family,Z466286,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/58515165_zpid/
1206928,"7149 Main St, Sacramento, TX 45005",Sacramento,45005,TX,4,1,1906,3379,1995,96,Townhouse,Z637990,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/89987286_zpid/
835493,"4057 Oak Ave, Sacramento, IL 43472",Sacramento,43472,IL,6,2,3787,6045,2008,106,Townhouse,Z310195,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/69247984_zpid/
1001135,"7527 Main St, San Diego, IL 96400",San Diego,96400,IL,2,2,3621,3770,1978,118,Single Family,Z759014,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/72600784_zpid/
500037,"7522 Pine Rd, Fresno, CA 95888",Fresno,95888,CA,1,2,1072,3335,1979,14,Townhouse,Z433274,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/66334755_zpid/
1178128,"8501 Main St, Los Angeles, CA 19472",Los Angeles,19472,CA,1,4,642,4223,1967,70,Single Family,Z486132,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/51484191_zpid/
468367,"1050 Elm St, Fresno, TX 23802",Fresno,23802,TX,4,2,3953,3330,1964,104,Multi-Family,Z930905,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/17927956_zpid/
543847,"9888 Pine Rd, Los Angeles, IL 24009",Los Angeles,24009,IL,5,2,3813,4624,1962,114,Townhouse,Z334106,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/78390495_zpid/
308811,"4421 Pine Rd, Los Angeles, CA 88307",Los Angeles,88307,CA,3,4,3689,9518,2002,33,Multi-Family,Z889155,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/51796419_zpid/
915237,"2959 Elm St, Sacramento, CA 35214",Sacramento,35214,CA,2,4,2469,2860,2007,7,Single Family,Z284091,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/75168569_zpid/
1427605,"8257 Pine Rd, Sacramento, IL 11286",Sacramento,11286,IL,3,3,1655,1185,1986,12,Single Family,Z453308,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/58881907_zpid/
1213359,"4073 Oak Ave, Fresno, IL 73207",Fresno,73207,IL,2,4,2936,6369,1987,47,Apartment,Z178139,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/36451412_zpid/
1314753,"9334 Main St, Los Angeles, CA 46396",Los Angeles,46396,CA,5,1,3060,1630,1992,98,Single Family,Z735393,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/26371064_zpid/
909232,"3849 Oak Ave, Fresno, TX 93235",Fresno,93235,TX,2,4,1044,8331,1954,58,Apartment,Z976085,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/66590241_zpid/
1025348,"9544 Maple Dr, Sacramento, IL 54020",Sacramento,54020,IL,3,2,2672,6391,2014,114,Single Family,Z863870,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/39451001_zpid/
1229367,"4427 Pine Rd, Sacramento, TX 62655",Sacramento,62655,TX,5,1,1256,9446,1963,80,Single Family,Z787292,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/75624143_zpid/
651790,"8946 Maple Dr, San Francisco, CA 15264",San Francisco,15264,CA,2,2,881,7350,2022,18,Single Family,Z839741,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/81692680_zpid/
1359843,"5868 Maple Dr, San Francisco, TX 41053",San Francisco,41053,TX,1,4,2630,2470,1960,30,Single Family,Z259281,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/23327873_zpid/
564035,"7124 Oak Ave, San Diego, TX 54870",San Diego,54870,TX,2,4,1712,8311,1965,19,Condo,Z190259,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/33308346_zpid/
1181346,"9198 Oak Ave, San Diego, IL 24302",San Diego,24302,IL,3,3,3247,6455,1957,47,Townhouse,Z761808,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/30398323_zpid/
698712,"3679 Pine Rd, Los Angeles, CA 28809",Los Angeles,28809,CA,2,3,1880,2575,2017,106,Townhouse,Z866228,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/88659564_zpid/
1331935,"6968 Main St, Los Angeles, NY 73989",Los Angeles,73989,NY,2,2,2011,4759,1998,115,Single Family,Z710217,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/99262986_zpid/
221942,"395 Maple Dr, San Francisco, CA 27882",San Francisco,27882,CA,2,3,3191,5459,2001,6,Apartment,Z496240,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/43971525_zpid/
237627,"6083 Pine Rd, San Diego, TX 24734",San Diego,24734,TX,2,2,2197,8424,2016,112,Single Family,Z455221,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/31627838_zpid/
936123,"2239 Pine Rd, San Diego, NY 58737",San Diego,58737,NY,5,1,1516,4785,1987,113,Townhouse,Z920665,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/42011383_zpid/
891266,"6518 Maple Dr, San Diego, CA 88255",San Diego,88255,CA,2,4,690,2510,2011,11,Single Family,Z980310,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/33235525_zpid/
564030,"2977 Elm St, Sacramento, FL 53113",Sacramento,53113,FL,6,4,2608,8536,1983,73,Townhouse,Z727740,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/52157621_zpid/
1220906,"6309 Oak Ave, Los Angeles, FL 79319",Los Angeles,79319,FL,6,2,3648,9786,2011,20,Townhouse,Z507343,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/58654421_zpid/
751425,"5357 Pine Rd, Fresno, TX 46647",Fresno,46647,TX,4,4,2346,2711,2015,53,Single Family,Z140506,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/92524462_zpid/
1249075,"485 Oak Ave, San Diego, FL 88560",San Diego,88560,FL,4,3,1444,5827,2002,46,Condo,Z821189,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/45532573_zpid/
463854,"7412 Main St, Los Angeles, IL 10506",Los Angeles,10506,IL,4,4,734,2587,2015,9,Condo,Z733280,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/31994935_zpid/
1250374,"9328 Main St, San Diego, TX 89557",San Diego,89557,TX,5,2,1555,1662,1969,15,Condo,Z359963,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/85512914_zpid/
321307,"2000 Pine Rd, Fresno, IL 88151",Fresno,88151,IL,4,2,688,5098,2018,48,Multi-Family,Z752073,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/68236768_zpid/
1014410,"7142 Elm St, Sacramento, CA 57436",Sacramento,57436,CA,6,4,2500,4258,1987,28,Townhouse,Z125810,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/87416633_zpid/
236666,"2208 Maple Dr, Sacramento, TX 67537",Sacramento,67537,TX,2,2,2884,3523,2009,66,Condo,Z346951,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/23376543_zpid/
1321463,"3176 Pine Rd, San Diego, FL 23637",San Diego,23637,FL,2,1,3857,8715,2016,86,Single Family,Z465737,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/86858430_zpid/
1416409,"207 Elm St, San Francisco, FL 27396",San Francisco,27396,FL,2,3,3600,8054,1983,5,Townhouse,Z653170,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/11330918_zpid/
229675,"889 Main St, San Diego, FL 48584",San Diego,48584,FL,1,3,798,2972,1967,76,Condo,Z529280,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/30278908_zpid/
414018,"4458 Elm St, Sacramento, CA 77410",Sacramento,77410,CA,1,3,2292,5579,2001,103,Apartment,Z585676,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/10310234_zpid/
434016,"4418 Maple Dr, San Diego, CA 25867",San Diego,25867,CA,1,3,3157,8457,2010,4,Condo,Z784042,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/42170689_zpid/
411851,"692 Elm St, Los Angeles, IL 75253",Los Angeles,75253,IL,3,1,863,3598,2015,83,Multi-Family,Z117542,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/52577531_zpid/
1062025,"7065 Oak Ave, Los Angeles, CA 83724",Los Angeles,83724,CA,1,2,1333,3640,1998,105,Condo,Z353167,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/28092111_zpid/
717498,"7516 Elm St, San Francisco, TX 11432",San Francisco,11432,TX,1,2,3379,1670,2013,70,Condo,Z514683,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/46539272_zpid/
1112100,"2621 Elm St, San Diego, FL 80722",San Diego,80722,FL,2,3,1378,8884,2022,92,Multi-Family,Z830700,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/45997466_zpid/
890769,"2282 Maple Dr, San Francisco, IL 71524",San Francisco,71524,IL,2,1,2731,4407,2023,2,Multi-Family,Z134502,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/70934057_zpid/
617617,"3965 Maple Dr, San Diego, IL 98236",San Diego,98236,IL,2,2,1184,3972,2010,88,Single Family,Z782736,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40486594_zpid/
475989,"4607 Elm St, Los Angeles, TX 89919",Los Angeles,89919,TX,2,2,3102,6488,2002,120,Apartment,Z834701,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/10343248_zpid/
482156,"1763 Main St, San Diego, NY 65564",San Diego,65564,NY,1,4,3948,4253,1995,55,Townhouse,Z375599,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/84102603_zpid/
455797,"6084 Main St, San Diego, IL 46273",San Diego,46273,IL,6,1,786,5942,2002,103,Condo,Z544349,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/50243698_zpid/
1090941,"911 Oak Ave, San Diego, FL 77457",San Diego,77457,FL,3,4,890,6226,1999,29,Condo,Z161631,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/68222421_zpid/
699839,"7606 Elm St, Sacramento, CA 47736",Sacramento,47736,CA,6,4,1851,6489,2015,22,Apartment,Z242960,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/70157446_zpid/
975466,"9456 Maple Dr, San Diego, TX 33841",San Diego,33841,TX,4,1,2991,1778,1965,74,Townhouse,Z504458,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/18016768_zpid/
161264,"2394 Oak Ave, San Francisco, IL 89187",San Francisco,89187,IL,2,1,2828,7470,1986,118,Apartment,Z175804,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/67210031_zpid/
1342267,"421 Elm St, Los Angeles, IL 58462",Los Angeles,58462,IL,1,4,1791,1988,1978,73,Condo,Z828705,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/99435317_zpid/
235502,"1389 Pine Rd, Los Angeles, NY 61679",Los Angeles,61679,NY,5,2,2434,6501,1981,119,Townhouse,Z283936,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/79859539_zpid/
1382618,"5999 Main St, Sacramento, TX 33285",Sacramento,33285,TX,5,1,3721,7132,1955,65,Multi-Family,Z469345,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/14423540_zpid/
1016919,"2142 Maple Dr, Sacramento, FL 45702",Sacramento,45702,FL,1,3,2696,8955,1957,7,Apartment,Z706589,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/99626339_zpid/
373698,"4432 Pine Rd, Los Angeles, IL 90010",Los Angeles,90010,IL,5,3,3579,2532,1955,118,Apartment,Z437341,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/25731375_zpid/
1345391,"6794 Pine Rd, Fresno, IL 92296",Fresno,92296,IL,5,3,646,4846,1980,45,Apartment,Z647702,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/29379398_zpid/
677597,"7183 Elm St, Fresno, IL 66275",Fresno,66275,IL,1,4,3485,9074,1989,101,Multi-Family,Z197871,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/48089684_zpid/
923080,"8083 Oak Ave, Los Angeles, IL 23668",Los Angeles,23668,IL,3,2,2742,2878,1951,67,Condo,Z542462,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/72412469_zpid/
1411902,"7443 Oak Ave, Sacramento, FL 38562",Sacramento,38562,FL,2,1,1008,7656,1982,30,Condo,Z110651,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/37808211_zpid/
1464732,"142 Oak Ave, San Francisco, TX 26396",San Francisco,26396,TX,4,1,3163,1052,1958,113,Condo,Z917739,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/15102654_zpid/
284784,"8639 Maple Dr, Fresno, TX 72494",Fresno,72494,TX,3,4,1588,4126,2008,55,Townhouse,Z984118,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/46465859_zpid/
1096197,"7362 Maple Dr, San Diego, FL 54933",San Diego,54933,FL,5,3,1993,5581,1951,77,Condo,Z980751,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/97273767_zpid/
152511,"5402 Oak Ave, Los Angeles, IL 28325",Los Angeles,28325,IL,5,3,3460,3225,2014,40,Single Family,Z695781,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/73213927_zpid/
941690,"4864 Maple Dr, San Diego, IL 86353",San Diego,86353,IL,6,4,661,2846,2003,10,Condo,Z656092,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/12463769_zpid/
1400044,"2135 Maple Dr, Sacramento, TX 26044",Sacramento,26044,TX,5,1,2160,2181,1953,57,Condo,Z812626,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/24716116_zpid/
474461,"3422 Elm St, San Francisco, IL 55615",San Francisco,55615,IL,6,1,2743,8980,2016,119,Single Family,Z864909,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/90519627_zpid/
1414669,"4931 Pine Rd, Fresno, NY 68184",Fresno,68184,NY,2,2,1346,5540,1990,3,Condo,Z349076,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/80403477_zpid/
399142,"5311 Oak Ave, Fresno, IL 55782",Fresno,55782,IL,3,1,1815,9641,1966,109,Apartment,Z147021,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/46856967_zpid/
108787,"8638 Elm St, Fresno, NY 67573",Fresno,67573,NY,4,1,3249,4366,1954,10,Apartment,Z801993,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/49393754_zpid/
1266372,"1679 Maple Dr, Los Angeles, FL 66115",Los Angeles,66115,FL,1,3,3321,9019,1997,9,Single Family,Z196054,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/76060967_zpid/
1436634,"1082 Oak Ave, San Francisco, NY 62932",San Francisco,62932,NY,2,3,2915,7934,2018,100,Apartment,Z463990,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/35674011_zpid/
1135748,"929 Maple Dr, San Diego, TX 42286",San Diego,42286,TX,6,3,3126,4046,2009,72,Condo,Z505052,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/26095573_zpid/
1445315,"9758 Oak Ave, Los Angeles, IL 93603",Los Angeles,93603,IL,2,3,1897,4300,1952,10,Apartment,Z835869,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/35100497_zpid/
710158,"5433 Pine Rd, San Francisco, NY 78415",San Francisco,78415,NY,5,2,2609,8200,2005,76,Condo,Z529830,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/37687085_zpid/
426442,"4935 Main St, Fresno, IL 40814",Fresno,40814,IL,5,2,1741,4338,1986,112,Apartment,Z278605,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/16235896_zpid/
474005,"277 Maple Dr, San Francisco, IL 98362",San Francisco,98362,IL,1,4,3102,8039,2015,73,Multi-Family,Z326844,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/80212402_zpid/
102028,"555 Main St, Sacramento, TX 97031",Sacramento,97031,TX,3,1,650,2740,1955,4,Townhouse,Z176504,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/12165090_zpid/
1171830,"5728 Main St, San Diego, IL 70965",San Diego,70965,IL,1,4,2322,2476,1957,3,Townhouse,Z651516,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/34326152_zpid/
660843,"4922 Pine Rd, Los Angeles, NY 57579",Los Angeles,57579,NY,6,2,3890,2155,1961,43,Condo,Z720835,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/23657614_zpid/
1071749,"4191 Main St, San Diego, CA 12729",San Diego,12729,CA,3,3,3391,7953,2008,52,Multi-Family,Z657911,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/25567985_zpid/
470645,"1042 Elm St, San Diego, FL 75919",San Diego,75919,FL,5,4,2998,1309,1999,47,Condo,Z420855,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/97163750_zpid/
1015628,"3393 Elm St, San Francisco, IL 24923",San Francisco,24923,IL,4,3,3677,3304,1955,88,Apartment,Z346684,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/91664498_zpid/
962971,"2865 Oak Ave, Sacramento, NY 88614",Sacramento,88614,NY,2,4,3352,9760,2022,118,Apartment,Z985632,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/22207715_zpid/
589012,"8414 Elm St, Fresno, TX 66654",Fresno,66654,TX,1,2,690,7936,2019,31,Townhouse,Z601628,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/91362466_zpid/
907603,"1058 Main St, Fresno, IL 30523",Fresno,30523,IL,6,3,969,7373,1988,110,Apartment,Z736540,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/70436373_zpid/
406159,"7769 Main St, Sacramento, TX 14892",Sacramento,14892,TX,1,1,2533,6096,1971,40,Apartment,Z143519,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/18803597_zpid/
1129152,"7667 Oak Ave, Sacramento, CA 12477",Sacramento,12477,CA,6,3,1311,5889,2021,100,Multi-Family,Z993105,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/40038198_zpid/
280337,"4342 Pine Rd, Sacramento, IL 52311",Sacramento,52311,IL,6,3,3145,4528,2005,38,Multi-Family,Z513279,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/84318219_zpid/
328074,"8482 Elm St, Fresno, CA 94175",Fresno,94175,CA,6,2,1462,5688,2009,110,Condo,Z193154,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/56818942_zpid/
351462,"4040 Oak Ave, Sacramento, TX 78963",Sacramento,78963,TX,5,3,2271,6190,2021,36,Apartment,Z241698,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/19182018_zpid/
210113,"5428 Main St, Sacramento, IL 99538",Sacramento,99538,IL,4,4,3866,1796,1973,10,Townhouse,Z637417,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/80455661_zpid/
1255047,"4453 Main St, San Francisco, NY 65918",San Francisco,65918,NY,6,3,1894,9879,1961,68,Single Family,Z728420,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/22612722_zpid/
699231,"1152 Oak Ave, San Diego, IL 20679",San Diego,20679,IL,3,2,3009,2641,1984,72,Multi-Family,Z511427,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/89904982_zpid/
